Time,Occupancy
2023-03-14 14:03:04.377566-04:00,442
2023-03-14 14:08:16.387487-04:00,459
2023-03-14 14:13:26.919492-04:00,450
2023-03-14 14:17:30.732816-04:00,439
2023-03-14 14:22:43.211974-04:00,442
2023-03-14 14:28:01.006650-04:00,450
2023-03-14 14:33:13.320211-04:00,442
2023-03-14 14:38:23.829463-04:00,442
2023-03-14 14:43:34.744002-04:00,459
2023-03-14 14:48:48.905109-04:00,471
2023-03-14 14:54:01.186586-04:00,464
2023-03-14 14:58:19.664912-04:00,468
2023-03-14 15:03:32.974730-04:00,465
2023-03-14 15:08:43.950667-04:00,453
2023-03-14 15:13:58.707440-04:00,452
2023-03-14 15:19:16.959972-04:00,463
2023-03-14 15:24:30.469467-04:00,472
2023-03-14 15:29:43.171933-04:00,475
2023-03-14 15:34:53.826019-04:00,492
2023-03-14 15:39:06.726071-04:00,500
2023-03-14 15:44:20.910976-04:00,516
2023-03-14 15:49:34.610908-04:00,521
2023-03-14 15:54:45.808417-04:00,529
2023-03-14 15:59:57.129048-04:00,535
2023-03-14 16:05:07.000813-04:00,549
2023-03-14 16:10:20.948747-04:00,566
2023-03-14 16:15:32.095089-04:00,562
2023-03-14 16:20:17.011820-04:00,576
2023-03-14 16:25:36.121592-04:00,601
2023-03-14 16:30:52.710121-04:00,598
2023-03-14 16:36:04.011652-04:00,592
2023-03-14 16:41:13.710692-04:00,593
2023-03-14 16:46:27.785948-04:00,615
2023-03-14 16:51:40.579732-04:00,603
2023-03-14 16:56:54.334920-04:00,628
2023-03-14 17:00:56.013934-04:00,639
2023-03-14 17:06:17.799272-04:00,636
2023-03-14 17:11:38.753006-04:00,640
2023-03-14 17:16:51.031591-04:00,666
2023-03-14 17:22:02.520261-04:00,686
2023-03-14 17:27:13.627050-04:00,692
2023-03-14 17:32:33.250706-04:00,697
2023-03-14 17:37:44.056462-04:00,704
2023-03-14 17:41:44.109229-04:00,708
2023-03-14 17:47:02.584988-04:00,730
2023-03-14 17:52:15.080761-04:00,733
2023-03-14 17:57:24.852669-04:00,752
2023-03-14 18:02:35.497453-04:00,749
2023-03-14 18:07:45.384263-04:00,738
2023-03-14 18:12:55.912197-04:00,732
2023-03-14 18:18:08.214795-04:00,720
2023-03-14 18:22:27.900729-04:00,700
2023-03-14 18:27:40.674165-04:00,708
2023-03-14 18:32:54.489964-04:00,700
2023-03-14 18:38:08.928493-04:00,692
2023-03-14 18:43:21.946048-04:00,690
2023-03-14 18:48:39.132995-04:00,687
2023-03-14 18:53:55.795690-04:00,670
2023-03-14 18:59:07.566596-04:00,684
2023-03-14 19:03:30.856895-04:00,606
2023-03-14 19:09:10.115091-04:00,611
2023-03-14 19:14:31.604862-04:00,610
2023-03-14 19:19:45.796042-04:00,611
2023-03-14 19:25:04.679989-04:00,560
2023-03-14 19:30:20.209578-04:00,550
2023-03-14 19:35:42.928269-04:00,547
2023-03-14 19:40:56.567172-04:00,578
2023-03-14 19:46:24.420551-04:00,577
2023-03-14 19:50:02.295339-04:00,561
2023-03-14 19:50:22.414124-04:00,561
2023-03-14 19:55:31.373653-04:00,566
2023-03-14 20:00:17.419463-04:00,561
2023-03-14 20:05:28.037977-04:00,555
2023-03-14 20:10:36.411231-04:00,542
2023-03-14 20:15:45.307553-04:00,534
2023-03-14 20:20:53.630099-04:00,531
2023-03-14 20:26:06.879277-04:00,537
2023-03-14 20:31:18.564779-04:00,532
2023-03-14 20:35:33.151954-04:00,536
2023-03-14 20:40:43.457060-04:00,539
2023-03-14 20:45:50.270882-04:00,532
2023-03-14 20:51:02.165008-04:00,542
2023-03-14 20:56:09.808579-04:00,539
2023-03-14 21:01:21.025195-04:00,536
2023-03-14 21:06:30.579803-04:00,533
2023-03-14 21:10:22.968014-04:00,534
2023-03-14 21:15:35.800434-04:00,541
2023-03-14 21:20:50.395220-04:00,548
2023-03-14 21:26:09.090244-04:00,569
2023-03-14 21:31:30.791233-04:00,561
2023-03-14 21:36:48.409542-04:00,573
2023-03-14 21:42:02.839308-04:00,589
2023-03-14 21:47:23.332888-04:00,589
2023-03-14 21:50:34.130991-04:00,613
2023-03-14 21:55:46.772298-04:00,624
2023-03-14 22:01:00.090763-04:00,625
2023-03-14 22:06:22.134148-04:00,608
2023-03-14 22:11:36.177544-04:00,601
2023-03-14 22:16:48.919399-04:00,573
2023-03-14 22:22:00.423249-04:00,553
2023-03-14 22:27:15.197738-04:00,536
2023-03-14 22:30:36.442481-04:00,520
2023-03-14 22:35:52.184446-04:00,503
2023-03-14 22:41:05.692558-04:00,479
2023-03-14 22:46:22.902126-04:00,462
2023-03-14 22:51:46.923332-04:00,424
2023-03-14 22:57:16.471077-04:00,367
2023-03-14 23:02:52.376292-04:00,287
2023-03-14 23:08:14.806084-04:00,0
2023-03-14 23:10:43.254724-04:00,0
2023-03-14 23:15:59.465625-04:00,0
2023-03-14 23:21:12.125680-04:00,0
2023-03-14 23:26:26.780542-04:00,0
2023-03-14 23:31:44.825541-04:00,0
2023-03-14 23:37:00.186319-04:00,0
2023-03-14 23:42:40.756026-04:00,0
2023-03-14 23:48:02.274147-04:00,0
2023-03-14 23:51:31.640923-04:00,0
2023-03-14 23:56:45.888240-04:00,0
